cmd_id,origin_cycle,ts_received,breaker_DT
0,0,1780250108.705472,1:1;2:1;3:1;4:1;5:1
0,0,1780250109.706071,1:1;2:1;3:1;4:1;5:1
0,0,1780250110.706346,1:1;2:1;3:1;4:1;5:1
0,0,1780250111.708697,1:1;2:1;3:1;4:1;5:1
0,0,1780250112.728745,1:1;2:1;3:1;4:1;5:1
0,0,1780250113.795588,1:1;2:1;3:1;4:1;5:1
0,0,1780250114.796501,1:1;2:1;3:1;4:1;5:1
0,0,1780250115.802515,1:1;2:1;3:1;4:1;5:1
1,6,1780250116.804572,1:1;2:1;3:1;4:1;5:1
2,7,1780250117.814214,1:1;2:1;3:1;4:1;5:1
4,9,1780250118.815620,1:1;2:1;3:1;4:1;5:1
4,9,1780250119.816004,1:1;2:1;3:1;4:1;5:1
245,252,1780250366.485100,1:0;2:0;3:0;4:1;5:1
246,253,1780250367.626362,1:1;2:0;3:0;4:1;5:1
247,254,1780250368.636611,1:1;2:0;3:0;4:1;5:1
248,255,1780250369.648136,1:1;2:1;3:0;4:1;5:1
249,256,1780250370.649673,1:1;2:1;3:0;4:1;5:1
250,257,1780250371.747501,1:1;2:1;3:1;4:1;5:1
251,258,1780250372.792462,1:1;2:1;3:1;4:1;5:1
252,259,1780250373.794295,1:0;2:0;3:0;4:1;5:1
253,260,1780250374.794515,1:0;2:0;3:0;4:1;5:1
254,261,1780250375.811043,1:1;2:0;3:0;4:1;5:1
255,262,1780250376.835774,1:1;2:0;3:0;4:1;5:1
256,263,1780250377.836100,1:1;2:1;3:0;4:1;5:1
257,264,1780250378.837998,1:1;2:1;3:0;4:1;5:1
258,265,1780250379.853062,1:1;2:1;3:1;4:1;5:1
259,266,1780250380.857293,1:1;2:1;3:1;4:1;5:1
